track_name;id;album_name;artist_name;popularity;decade;genre;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
It Wasn't Me;3WkibOpDF7cQ5xntM1epyf;Hot Shot;Shaggy;77;2000;[];0.853;0.606;0;-4.596;1;0.0713;0.0561;0.0;0.313;0.654;94.759;audio_features;spotify:track:3WkibOpDF7cQ5xntM1epyf;https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf;https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf;227600;4
Let Me Love You;3ibKnFDaa3GhpPGlOUj7ff;Let Me Love You;Mario;75;2000;['dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'urban contemporary'];0.656;0.578;7;-8.97;0;0.0922;0.235;0.0;0.118;0.556;94.514;audio_features;spotify:track:3ibKnFDaa3GhpPGlOUj7ff;https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff;https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff;256733;4
Bodies;7CpbhqKUedOIrcvc94p60Y;Sinner;Drowning Pool;74;2000;[];0.656;0.932;4;-3.405;0;0.0708;0.00347;0.00147;0.144;0.544;130.936;audio_features;spotify:track:7CpbhqKUedOIrcvc94p60Y;https://api.spotify.com/v1/tracks/7CpbhqKUedOIrcvc94p60Y;https://api.spotify.com/v1/audio-analysis/7CpbhqKUedOIrcvc94p60Y;201960;4
Lips Of An Angel;40LQiUUUKXVGyNs09lHVjW;Extreme Behavior;Hinder;72;2000;['alternative metal', 'nu metal', 'pop rock', 'post-grunge'];0.476;0.736;2;-5.38;1;0.0343;0.0217;1.08e-06;0.203;0.251;129.084;audio_features;spotify:track:40LQiUUUKXVGyNs09lHVjW;https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW;https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW;261853;4
Dilemma;0ARK753YaiJbpLUk7z5yIM;Nellyville;Nelly;77;2000;[];0.727;0.552;2;-8.074;0;0.14;0.227;0.000164;0.198;0.607;168.189;audio_features;spotify:track:0ARK753YaiJbpLUk7z5yIM;https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM;https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM;289160;4
So Sick;6brl7bwOHmGFkNw3MBqssT;In My Own Words;Ne-Yo;77;2000;['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'];0.452;0.574;6;-8.336;1;0.31;0.246;0.0;0.189;0.58;92.791;audio_features;spotify:track:6brl7bwOHmGFkNw3MBqssT;https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT;https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT;207187;4
Your Man;1WzAeadSKJhqykZFbJNmQv;Your Man;Josh Turner;73;2000;[];0.744;0.637;6;-4.483;1;0.0241;0.337;0.000222;0.0696;0.785;100.511;audio_features;spotify:track:1WzAeadSKJhqykZFbJNmQv;https://api.spotify.com/v1/tracks/1WzAeadSKJhqykZFbJNmQv;https://api.spotify.com/v1/audio-analysis/1WzAeadSKJhqykZFbJNmQv;211893;4
Bad Company;7uIF6RDrW2PwvvYEMkanr8;War Is the Answer;Five Finger Death Punch;69;2000;['alternative metal', 'groove metal', 'nu metal'];0.558;0.886;11;-4.196;0;0.0482;0.000595;9.91e-05;0.0904;0.171;114.041;audio_features;spotify:track:7uIF6RDrW2PwvvYEMkanr8;https://api.spotify.com/v1/tracks/7uIF6RDrW2PwvvYEMkanr8;https://api.spotify.com/v1/audio-analysis/7uIF6RDrW2PwvvYEMkanr8;262440;4
Upside Down;6shRGWCtBUOPFLFTTqXZIC;Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George;Jack Johnson;69;2000;[];0.787;0.655;6;-8.339;0;0.0431;0.238;0.000171;0.138;0.65;102.485;audio_features;spotify:track:6shRGWCtBUOPFLFTTqXZIC;https://api.spotify.com/v1/tracks/6shRGWCtBUOPFLFTTqXZIC;https://api.spotify.com/v1/audio-analysis/6shRGWCtBUOPFLFTTqXZIC;208653;4
Make You Feel My Love;5FgPwJ7Nh2FVmIXviKl2VF;19;Adele;72;2000;['british soul', 'pop', 'pop soul', 'uk pop'];0.317;0.172;10;-10.636;1;0.0326;0.907;0.000383;0.105;0.0963;65.18;audio_features;spotify:track:5FgPwJ7Nh2FVmIXviKl2VF;https://api.spotify.com/v1/tracks/5FgPwJ7Nh2FVmIXviKl2VF;https://api.spotify.com/v1/audio-analysis/5FgPwJ7Nh2FVmIXviKl2VF;212040;3
Boondocks;3duP6mBVDsHM8ioN7o7dAK;The Road To Here;Little Big Town;69;2000;['contemporary country', 'country', 'country dawn', 'country road'];0.41;0.78;9;-5.391;1;0.0332;0.211;0.0;0.48;0.695;88.016;audio_features;spotify:track:3duP6mBVDsHM8ioN7o7dAK;https://api.spotify.com/v1/tracks/3duP6mBVDsHM8ioN7o7dAK;https://api.spotify.com/v1/audio-analysis/3duP6mBVDsHM8ioN7o7dAK;272347;4
Crazy Rap (Colt 45 & 2 Zig Zags);1ACZpHI5vZ5Ea4xGlkdGWM;The Good Times;Afroman;72;2000;[];0.927;0.367;9;-7.797;1;0.382;0.325;0.0;0.132;0.576;99.053;audio_features;spotify:track:1ACZpHI5vZ5Ea4xGlkdGWM;https://api.spotify.com/v1/tracks/1ACZpHI5vZ5Ea4xGlkdGWM;https://api.spotify.com/v1/audio-analysis/1ACZpHI5vZ5Ea4xGlkdGWM;328667;4
The Red;1gyee1JuFFiP476LQpRMYU;Wonder What's Next (Expanded Edition);Chevelle;70;2000;[];0.509;0.843;1;-3.318;0;0.0488;0.000671;0.000803;0.348;0.332;140.055;audio_features;spotify:track:1gyee1JuFFiP476LQpRMYU;https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU;https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU;238400;3
Forever;3NZJlJemX3mzjf56MqC5ML;Forever;Chris Brown;74;2000;[];0.672;0.82;11;-4.456;1;0.0459;0.0368;0.000188;0.184;0.438;120.005;audio_features;spotify:track:3NZJlJemX3mzjf56MqC5ML;https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML;https://api.spotify.com/v1/audio-analysis/3NZJlJemX3mzjf56MqC5ML;278573;4
Secrets;1NhPKVLsHhFUHIOZ32QnS2;Waking Up;OneRepublic;76;2000;['dance pop', 'piano rock', 'pop', 'pop rock', 'post-teen pop'];0.516;0.764;2;-6.223;1;0.0366;0.0717;0.0;0.115;0.376;148.021;audio_features;spotify:track:1NhPKVLsHhFUHIOZ32QnS2;https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2;https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2;224693;4
Coming Undone;6p2liQLGoDaLXgND68bfVt;See You On the Other Side;Korn;72;2000;['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock'];0.687;0.677;2;-4.172;1;0.0508;0.000658;0.000146;0.0564;0.546;75.052;audio_features;spotify:track:6p2liQLGoDaLXgND68bfVt;https://api.spotify.com/v1/tracks/6p2liQLGoDaLXgND68bfVt;https://api.spotify.com/v1/audio-analysis/6p2liQLGoDaLXgND68bfVt;199773;4
Toxicity;0snQkGI5qnAmohLE7jTsTn;Toxicity;System Of A Down;78;2000;['alternative metal', 'nu metal', 'rap metal'];0.413;0.873;8;-4.151;1;0.0536;0.000264;0.00249;0.204;0.48;116.68;audio_features;spotify:track:0snQkGI5qnAmohLE7jTsTn;https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn;https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn;218933;3
Banana Pancakes;451GvHwY99NKV4zdKPRWmv;In Between Dreams;Jack Johnson;69;2000;[];0.816;0.375;7;-8.053;1;0.0996;0.607;8.66e-06;0.0933;0.615;114.303;audio_features;spotify:track:451GvHwY99NKV4zdKPRWmv;https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv;https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv;191907;4
Circus;7jk7gqyEonmVVYahZN5zhW;Circus (Deluxe Version);Britney Spears;77;2000;['dance pop', 'pop', 'post-teen pop'];0.791;0.733;6;-5.215;0;0.052;0.147;0.000381;0.0713;0.761;114.98;audio_features;spotify:track:7jk7gqyEonmVVYahZN5zhW;https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW;https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW;192360;4
Miss Independent;34ceTg8ChN5HjrqiIYCn9Q;Year Of The Gentleman (Bonus Track Edition);Ne-Yo;69;2000;['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'];0.673;0.683;1;-5.693;1;0.115;0.522;0.0;0.235;0.713;171.86;audio_features;spotify:track:34ceTg8ChN5HjrqiIYCn9Q;https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q;https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q;232000;4
Beautiful Soul;1HwpWwa6bnqqRhK8agG4RS;Beautiful Soul;Jesse McCartney;74;2000;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop'];0.66;0.666;9;-4.342;1;0.0472;0.0759;0.0;0.0268;0.933;89.975;audio_features;spotify:track:1HwpWwa6bnqqRhK8agG4RS;https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS;https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS;214227;4
Girlfriend;45hOioMDJktr86iKDHC8gr;The Best Damn Thing (Expanded Edition);Avril Lavigne;76;2000;['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop'];0.56;0.959;7;-2.433;1;0.102;0.000722;0.000221;0.209;0.669;163.983;audio_features;spotify:track:45hOioMDJktr86iKDHC8gr;https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr;https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr;216600;4
In Too Deep;1HNE2PX70ztbEl6MLxrpNL;All Killer, No Filler;Sum 41;75;2000;['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk'];0.568;0.844;9;-5.875;1;0.0505;0.000189;0.0;0.0607;0.766;116.046;audio_features;spotify:track:1HNE2PX70ztbEl6MLxrpNL;https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL;https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL;207093;4
A Milli;6ScJMrlpiLfZUGtWp4QIVt;Tha Carter III;Lil Wayne;71;2000;[];0.674;0.695;6;-8.636;0;0.278;0.0387;0.00202;0.194;0.773;151.486;audio_features;spotify:track:6ScJMrlpiLfZUGtWp4QIVt;https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt;https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt;221840;4
Bleeding Love;7wZUrN8oemZfsEd1CGkbXE;Spirit;Leona Lewis;76;2000;['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show', 'urban contemporary'];0.638;0.656;5;-5.886;1;0.0357;0.188;0.0;0.146;0.225;104.036;audio_features;spotify:track:7wZUrN8oemZfsEd1CGkbXE;https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE;https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE;262467;4
21 Questions;41bIQPBE1lFN0mmw6Lmssz;Get Rich Or Die Tryin';50 Cent;71;2000;['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap'];0.576;0.807;6;-3.908;0;0.317;0.353;0.000363;0.0512;0.908;90.012;audio_features;spotify:track:41bIQPBE1lFN0mmw6Lmssz;https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz;https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz;224427;4
You And Me;0815caqt2Lytro5EIzMufT;Lifehouse;Lifehouse;76;2000;['alternative metal', 'neo mellow', 'pop rock', 'post-grunge'];0.459;0.427;7;-7.734;1;0.0267;0.114;0.0;0.168;0.354;139.902;audio_features;spotify:track:0815caqt2Lytro5EIzMufT;https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT;https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT;195493;3
One Step Closer;3K4HG9evC7dg3N0R9cYqk4;Hybrid Theory (Bonus Edition);Linkin Park;76;2000;['alternative metal', 'nu metal', 'post-grunge', 'rap metal'];0.492;0.969;9;-4.419;1;0.0491;0.0014;1.32e-06;0.0787;0.538;95.136;audio_features;spotify:track:3K4HG9evC7dg3N0R9cYqk4;https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4;https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4;157333;4
Are You Gonna Be My Girl;305WCRhhS10XUcH6AEwZk6;Get Born;Jet;76;2000;['modern rock', 'rock'];0.613;0.953;2;-3.435;1;0.0855;0.00148;0.000582;0.152;0.537;105.046;audio_features;spotify:track:305WCRhhS10XUcH6AEwZk6;https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6;https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6;213800;4
Skinny Love;2cbic3TiUENlJX91y67ARR;For Emma, Forever Ago;Bon Iver;72;2000;['eau claire indie', 'indie folk', 'melancholia'];0.593;0.263;4;-14.029;0;0.0567;0.844;5.36e-06;0.127;0.109;76.379;audio_features;spotify:track:2cbic3TiUENlJX91y67ARR;https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR;https://api.spotify.com/v1/audio-analysis/2cbic3TiUENlJX91y67ARR;238520;4
Our Song;15DeqWWQB4dcEWzJg15VrN;Taylor Swift;Taylor Swift;68;2000;['pop', 'post-teen pop'];0.668;0.672;2;-4.931;1;0.0303;0.111;0.0;0.329;0.539;89.011;audio_features;spotify:track:15DeqWWQB4dcEWzJg15VrN;https://api.spotify.com/v1/tracks/15DeqWWQB4dcEWzJg15VrN;https://api.spotify.com/v1/audio-analysis/15DeqWWQB4dcEWzJg15VrN;201107;4
Homecoming;2ovQ5MCx91XVjgVWEPfvks;Graduation;Kanye West;73;2000;['chicago rap', 'rap'];0.667;0.747;1;-7.059;1;0.189;0.337;0.0;0.115;0.918;86.917;audio_features;spotify:track:2ovQ5MCx91XVjgVWEPfvks;https://api.spotify.com/v1/tracks/2ovQ5MCx91XVjgVWEPfvks;https://api.spotify.com/v1/audio-analysis/2ovQ5MCx91XVjgVWEPfvks;203493;4
Put On;5dANgSy7v091dhiPnEXNrf;The Recession;Jeezy;70;2000;['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'];0.654;0.77;9;-6.091;0;0.0353;0.00342;0.0;0.0887;0.272;137.616;audio_features;spotify:track:5dANgSy7v091dhiPnEXNrf;https://api.spotify.com/v1/tracks/5dANgSy7v091dhiPnEXNrf;https://api.spotify.com/v1/audio-analysis/5dANgSy7v091dhiPnEXNrf;321293;4
Promiscuous;47aQT2aV12TyilaoYi1NiD;Loose;Nelly Furtado;69;2000;['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap'];0.795;0.978;10;-6.097;0;0.0459;0.046;8.29e-05;0.143;0.843;114.321;audio_features;spotify:track:47aQT2aV12TyilaoYi1NiD;https://api.spotify.com/v1/tracks/47aQT2aV12TyilaoYi1NiD;https://api.spotify.com/v1/audio-analysis/47aQT2aV12TyilaoYi1NiD;242200;4
Hidden In the Sand;0RjG5JmdOWXAR68dGlKBA5;Marvin's Marvelous Mechanical Museum;Tally Hall;72;2000;['ann arbor indie', 'indie pop'];0.547;0.287;6;-12.28;1;0.149;0.514;0.774;0.119;0.177;120.792;audio_features;spotify:track:0RjG5JmdOWXAR68dGlKBA5;https://api.spotify.com/v1/tracks/0RjG5JmdOWXAR68dGlKBA5;https://api.spotify.com/v1/audio-analysis/0RjG5JmdOWXAR68dGlKBA5;112960;4
Like a Stone;3YuaBvuZqcwN3CEAyyoaei;Audioslave;Audioslave;76;2000;['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup'];0.614;0.568;7;-5.477;0;0.0276;0.00797;0.0;0.0997;0.516;107.849;audio_features;spotify:track:3YuaBvuZqcwN3CEAyyoaei;https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei;https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei;293960;4
Fat Lip;4KacUpvbA3Mfo05gttTjhN;All Killer, No Filler;Sum 41;73;2000;['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk'];0.402;0.914;9;-5.215;1;0.142;0.000579;0.0;0.065;0.626;196.505;audio_features;spotify:track:4KacUpvbA3Mfo05gttTjhN;https://api.spotify.com/v1/tracks/4KacUpvbA3Mfo05gttTjhN;https://api.spotify.com/v1/audio-analysis/4KacUpvbA3Mfo05gttTjhN;178267;4
What Was I Thinkin';0r8iDf65NHgFgZOGLwj5r8;Dierks Bentley;Dierks Bentley;69;2000;['contemporary country', 'country', 'country road'];0.551;0.825;5;-6.24;0;0.044;0.152;6.2e-06;0.0999;0.933;164.857;audio_features;spotify:track:0r8iDf65NHgFgZOGLwj5r8;https://api.spotify.com/v1/tracks/0r8iDf65NHgFgZOGLwj5r8;https://api.spotify.com/v1/audio-analysis/0r8iDf65NHgFgZOGLwj5r8;260827;4
Pump It;6btyEL6NwUa97Nex9cZFvo;Monkey Business;Black Eyed Peas;69;2000;['dance pop', 'pop', 'pop rap'];0.649;0.931;1;-3.15;0;0.181;0.0093;0.0;0.751;0.744;153.645;audio_features;spotify:track:6btyEL6NwUa97Nex9cZFvo;https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo;https://api.spotify.com/v1/audio-analysis/6btyEL6NwUa97Nex9cZFvo;213067;4
Fluorescent Adolescent;7e8utCy2JlSB8dRHKi49xM;Favourite Worst Nightmare (Standard Version);Arctic Monkeys;68;2000;['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'];0.646;0.813;6;-5.29;0;0.0288;0.00178;2.26e-05;0.144;0.821;112.115;audio_features;spotify:track:7e8utCy2JlSB8dRHKi49xM;https://api.spotify.com/v1/tracks/7e8utCy2JlSB8dRHKi49xM;https://api.spotify.com/v1/audio-analysis/7e8utCy2JlSB8dRHKi49xM;173493;4
Helena;5dTHtzHFPyi8TlTtzoz1J9;Three Cheers for Sweet Revenge;My Chemical Romance;73;2000;['emo', 'pop punk'];0.356;0.96;4;-3.487;1;0.104;0.0142;0.0;0.209;0.0857;125.921;audio_features;spotify:track:5dTHtzHFPyi8TlTtzoz1J9;https://api.spotify.com/v1/tracks/5dTHtzHFPyi8TlTtzoz1J9;https://api.spotify.com/v1/audio-analysis/5dTHtzHFPyi8TlTtzoz1J9;204733;4
One More Time;0DiWol3AO6WpXZgp0goxAV;Discovery;Daft Punk;78;2000;['electro', 'filter house'];0.613;0.697;2;-8.618;1;0.133;0.0194;0.0;0.332;0.476;122.746;audio_features;spotify:track:0DiWol3AO6WpXZgp0goxAV;https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV;https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV;320357;4
Click Click Boom;2CGDxXXYbkPOyRXHzQbqkT;Every Six Seconds;Saliva;71;2000;['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'wrestling'];0.609;0.935;6;-2.941;1;0.0479;0.0029;0.000359;0.188;0.498;95.957;audio_features;spotify:track:2CGDxXXYbkPOyRXHzQbqkT;https://api.spotify.com/v1/tracks/2CGDxXXYbkPOyRXHzQbqkT;https://api.spotify.com/v1/audio-analysis/2CGDxXXYbkPOyRXHzQbqkT;252400;4
Courtesy Of The Red, White And Blue (The Angry American);0M7mWKqwTIaVjYyxfZmtTa;Unleashed;Toby Keith;68;2000;['contemporary country', 'country', 'country road', 'oklahoma country'];0.424;0.661;2;-5.547;1;0.0425;0.521;1.62e-06;0.0719;0.384;111.762;audio_features;spotify:track:0M7mWKqwTIaVjYyxfZmtTa;https://api.spotify.com/v1/tracks/0M7mWKqwTIaVjYyxfZmtTa;https://api.spotify.com/v1/audio-analysis/0M7mWKqwTIaVjYyxfZmtTa;195533;4
Love Song;4E6cwWJWZw2zWf7VFbH7wf;Little Voice;Sara Bareilles;75;2000;['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop'];0.583;0.786;2;-3.142;0;0.0301;0.0208;0.0;0.188;0.573;123.055;audio_features;spotify:track:4E6cwWJWZw2zWf7VFbH7wf;https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf;https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf;258827;4
As Good As I Once Was;7G6l2FtQyRhQgYgut2I6i8;Honkytonk University;Toby Keith;69;2000;['contemporary country', 'country', 'country road', 'oklahoma country'];0.68;0.87;5;-4.461;1;0.0393;0.266;0.0;0.109;0.646;119.075;audio_features;spotify:track:7G6l2FtQyRhQgYgut2I6i8;https://api.spotify.com/v1/tracks/7G6l2FtQyRhQgYgut2I6i8;https://api.spotify.com/v1/audio-analysis/7G6l2FtQyRhQgYgut2I6i8;227840;4
Picture (feat. Sheryl Crow);69j0KoPJuwpnbGWrfn7Yll;Cocky;Kid Rock;69;2000;['alternative metal', 'nu metal'];0.692;0.496;7;-7.332;1;0.0241;0.172;6.42e-06;0.107;0.376;97.945;audio_features;spotify:track:69j0KoPJuwpnbGWrfn7Yll;https://api.spotify.com/v1/tracks/69j0KoPJuwpnbGWrfn7Yll;https://api.spotify.com/v1/audio-analysis/69j0KoPJuwpnbGWrfn7Yll;298960;4
Watching You;5OusUgzHz6Ulb3GZT7WUo5;If You're Going Through Hell;Rodney Atkins;69;2000;['contemporary country', 'country', 'country road', 'modern country rock'];0.625;0.848;2;-4.008;1;0.0314;0.105;0.0;0.23;0.716;137.993;audio_features;spotify:track:5OusUgzHz6Ulb3GZT7WUo5;https://api.spotify.com/v1/tracks/5OusUgzHz6Ulb3GZT7WUo5;https://api.spotify.com/v1/audio-analysis/5OusUgzHz6Ulb3GZT7WUo5;235427;4
Come On Get Higher;38YgZVHPWOWsKrsCXz6JyP;Some Mad Hope;Matt Nathanson;72;2000;['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock'];0.672;0.623;9;-5.699;1;0.0297;0.241;0.0;0.0848;0.617;92.018;audio_features;spotify:track:38YgZVHPWOWsKrsCXz6JyP;https://api.spotify.com/v1/tracks/38YgZVHPWOWsKrsCXz6JyP;https://api.spotify.com/v1/audio-analysis/38YgZVHPWOWsKrsCXz6JyP;215173;4
Here Without You;3NLrRZoMF0Lx6zTlYqeIo4;Away From The Sun;3 Doors Down;75;2000;['alternative metal', 'nu metal', 'pop rock', 'post-grunge'];0.557;0.533;10;-6.817;0;0.0252;0.0492;0.0;0.205;0.233;143.994;audio_features;spotify:track:3NLrRZoMF0Lx6zTlYqeIo4;https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4;https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4;238733;4
Your Body Is a Wonderland;7vFv0yFGMJW3qVXbAd9BK9;Room For Squares;John Mayer;75;2000;[];0.647;0.729;5;-6.251;1;0.0236;0.0206;0.0489;0.134;0.687;94.01;audio_features;spotify:track:7vFv0yFGMJW3qVXbAd9BK9;https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9;https://api.spotify.com/v1/audio-analysis/7vFv0yFGMJW3qVXbAd9BK9;249627;4
The Way I Are;2bLqfJjuC5syrsgDsZfGmn;Shock Value;Timbaland;77;2000;['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary'];0.731;0.807;3;-6.492;0;0.1;0.181;0.751;0.319;0.765;114.759;audio_features;spotify:track:2bLqfJjuC5syrsgDsZfGmn;https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn;https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn;179120;4
Save a Horse (Ride a Cowboy);5s7m2xNZWgz5FqVSIvJcGA;Horse of a Different Color;Big & Rich;70;2000;[];0.7;0.896;2;-2.276;1;0.191;0.108;0.0;0.453;0.817;102.065;audio_features;spotify:track:5s7m2xNZWgz5FqVSIvJcGA;https://api.spotify.com/v1/tracks/5s7m2xNZWgz5FqVSIvJcGA;https://api.spotify.com/v1/audio-analysis/5s7m2xNZWgz5FqVSIvJcGA;200307;4
Big Green Tractor;4KAzYqfcijCSZa2P3etHoM;Wide Open;Jason Aldean;68;2000;['contemporary country', 'country', 'country road'];0.623;0.59;4;-5.014;1;0.028;0.646;0.0;0.295;0.579;137.071;audio_features;spotify:track:4KAzYqfcijCSZa2P3etHoM;https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM;https://api.spotify.com/v1/audio-analysis/4KAzYqfcijCSZa2P3etHoM;204200;4
It's Been Awhile;25CMmGsl22APKhfuj4Tp7j;Break the Cycle;Staind;67;2000;['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock'];0.509;0.774;6;-4.054;1;0.0338;0.00189;0.000549;0.143;0.0824;116.529;audio_features;spotify:track:25CMmGsl22APKhfuj4Tp7j;https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j;https://api.spotify.com/v1/audio-analysis/25CMmGsl22APKhfuj4Tp7j;264707;4
Smooth Criminal;5z6xHjCZr7a7AIcy8sPBKy;Anthology;Alien Ant Farm;75;2000;['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock'];0.653;0.964;9;-4.261;0;0.0582;0.00316;0.00512;0.144;0.87;126.928;audio_features;spotify:track:5z6xHjCZr7a7AIcy8sPBKy;https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy;https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy;209267;4
Move Along;2l57cfmCnOkwNX1tky02n1;Move Along;The All-American Rejects;68;2000;['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop'];0.518;0.916;3;-3.858;1;0.0454;0.000148;0.0;0.291;0.646;109.864;audio_features;spotify:track:2l57cfmCnOkwNX1tky02n1;https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1;https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1;238880;4
Sunshine Of Your Love;2K2M0TcglCRLLpFOzKeFZA;Disraeli Gears (Deluxe Edition);Cream;71;2000;['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup'];0.683;0.594;2;-8.289;1;0.0347;0.385;8.61e-05;0.121;0.734;115.099;audio_features;spotify:track:2K2M0TcglCRLLpFOzKeFZA;https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA;https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA;250400;4
